task_id,skill_id,skill_name,skill_type,required_level,is_critical
TSK007576,bd14968e-e409-45af-b362-3495ed7b10e0,cloud technologies,knowledge,2,0
TSK007576,94b2c46e-6338-4a1d-950a-d44eef018c53,collaborate with engineers,skill/competence,1,0
TSK007576,ce8ae6ca-61d8-4174-b457-641de96cbff4,automate cloud tasks,skill/competence,2,0
TSK007576,6b643893-0a1f-4f6c-83a1-e7eef75849b9,develop with cloud services,skill/competence,1,0
TSK007576,dfff95c6-9758-4c04-a228-7eaa88dec6cd,design for organisational complexity,skill/competence,2,0
TSK007576,8efa6a7a-6556-4cb8-908d-59d3b5c58d2f,cloud monitoring and reporting,knowledge,2,0
TSK007577,ce8ae6ca-61d8-4174-b457-641de96cbff4,automate cloud tasks,skill/competence,2,0
TSK007577,a4e31589-3632-4926-91d0-15b889c90b9b,IBM WebSphere,knowledge,3,1
TSK007577,f84a433f-34f1-4083-b0a3-24802623509c,web services,knowledge,2,0
TSK007578,11430d93-c835-48ed-8e70-285fa69c9ae6,design cloud architecture,skill/competence,1,0
TSK007578,6195c5f7-a4fb-425d-a3dd-c4467c4471a3,deploy cloud resource,skill/competence,1,0
TSK007578,bd14968e-e409-45af-b362-3495ed7b10e0,cloud technologies,knowledge,2,1
TSK007578,94b2c46e-6338-4a1d-950a-d44eef018c53,collaborate with engineers,skill/competence,1,0
TSK007578,6b643893-0a1f-4f6c-83a1-e7eef75849b9,develop with cloud services,skill/competence,2,0
TSK007578,24c200e5-be20-4370-a137-ab53797f3a17,software frameworks,knowledge,1,0
TSK007578,bf7ea00f-db77-4a95-9b9f-2d12b6d9fcb4,implement ICT network diagnostic tools,skill/competence,2,0
TSK007579,4a193795-fa63-414e-9f2e-bfdb3924571e,handle data samples,skill/competence,2,1
TSK007579,925463a7-d51f-4d5b-9f79-4d28cf30acde,integrated development environment software,knowledge,1,0
TSK007579,4754d9fe-dc3a-4f8f-8ea6-5dbcea3a21ca,develop computer vision system,skill/competence,2,1
TSK007579,e465a154-93f7-4973-9ce1-31659fe16dd2,principles of artificial intelligence,knowledge,2,0
TSK007579,a80fb090-63f4-4b05-83a5-2f090deb7757,manage data collection systems,skill/competence,1,0
TSK007579,f9670490-8aa4-4540-b121-d440a8294aab,develop data processing applications,skill/competence,2,0
TSK007579,713fb616-118e-40bc-9366-4a69879a49d5,implement data quality processes,skill/competence,1,0
TSK007579,2b34764d-637c-48f5-aa70-31e15c965db6,operate open source software,skill/competence,2,0
TSK007579,fde186df-c9c4-49f5-b2a5-d66adc7c43a5,negotiate buying conditions,skill/competence,2,0
TSK007579,f929c89e-c363-4132-a918-e021d57b307c,supply chain management,knowledge,2,0
TSK007580,1dd23dba-dd00-45ab-abf4-642902538317,perform risk analysis,skill/competence,2,0
TSK007580,d74df140-eb69-43e2-bac9-1cafc824d702,execute feasibility study,skill/competence,3,0
TSK007580,fae27053-8924-4bfd-b565-c9fe502044c9,system design,knowledge,5,1
TSK007581,c1f29568-f2bb-49d2-b6c2-28748bd1629b,manage online content,skill/competence,1,0
TSK007581,69bbd53f-fbb0-4476-b4b2-ef7844464e28,web programming,knowledge,1,0
TSK007581,9136cbf1-7916-4f1c-bc9a-0318ee1d6016,human-computer interaction,knowledge,1,0
TSK007581,f0f5bb34-71df-4715-9c9e-03567b76ec8f,create website wireframe,skill/competence,2,1
TSK007581,14ced458-5f4b-495f-bd3d-9c240614bda0,Adobe Photoshop,knowledge,2,0
TSK007581,4a466c62-db7d-4905-9a41-f23214810acb,GIMP (graphics editor software),knowledge,1,0
TSK007581,3d957fb2-b8f4-4b4c-b955-23299c761ad5,design web-based courses,skill/competence,2,0
TSK007581,5bac4bcc-1846-4688-ba02-ad2b51544282,develop inclusive communication material,skill/competence,2,1
TSK007581,b1272de4-1f5f-408b-8b26-061f2550fc72,e-commerce systems,knowledge,1,0
TSK007582,896563fc-6255-4419-89c2-ffed30159ad6,conduct research interview,skill/competence,1,0
TSK007582,d9e5349e-8791-49c2-8ba4-839fdd1606c2,define technical requirements,skill/competence,1,0
TSK007582,c9b6aa32-6c42-4903-8e5a-23e43edf03fc,online moderation techniques,knowledge,2,1
TSK007583,2d6d4784-0992-48e7-b100-22d7229b3f0a,translate requirements into visual design,skill/competence,1,0
TSK007583,c4b626c1-e71c-44ec-9f88-042766f37fcc,application usability,knowledge,2,1
TSK007583,de0be6e8-644c-4cc9-9c8d-925dd98dda56,software interaction design,knowledge,1,0
TSK007583,9136cbf1-7916-4f1c-bc9a-0318ee1d6016,human-computer interaction,knowledge,1,0
TSK007583,7814e88f-c133-4c3b-b27f-857afa145d42,ICT security legislation,knowledge,1,0
TSK007583,0737ad0a-75ac-4696-988b-565820577ac0,use experience map,skill/competence,1,0
TSK007583,ece25f2f-e91a-4186-a221-caa715195fd7,show diplomacy,skill/competence,1,0
TSK007584,9ff9db9d-d14b-426e-83f3-e7449af6c79f,manage data,skill/competence,4,1
TSK007584,7ee4c2ea-b349-4bd2-81a3-ec31475d4833,statistics,knowledge,2,0
TSK007585,901105f8-3a08-453e-b1dc-23619e317fd3,create flowchart diagram,skill/competence,3,1
TSK007585,21d2f96d-35f7-4e3f-9745-c533d2dd6e97,computer programming,knowledge,2,0
TSK007586,6014921e-1d25-4039-adc2-04852d61880e,ICT debugging tools,knowledge,2,0
TSK007586,71746a0b-e58d-4dc4-ad03-bd84082eae21,collect customer feedback on applications,skill/competence,4,1
TSK007586,0b0335f3-0aa1-491e-895e-81fc8774a300,develop automated migration methods,skill/competence,3,0
TSK007586,dc72ad0a-c5dc-4abd-bc0d-ca43e82162e1,build business relationships,skill/competence,4,0
TSK007586,46ec0033-3c71-415e-bcff-b065675ba2dc,integrate ICT data,skill/competence,2,0
TSK007586,9d2e926f-53d9-41f5-98f3-19dfaa687f3f,tools for software configuration management,knowledge,2,0
TSK007586,2b7a79e5-84d8-4880-be66-3d9bb05bea17,use software design patterns,skill/competence,2,0
TSK007586,14d1e367-3efe-4ec5-86ae-eca48710ee4e,implement ICT security policies,skill/competence,2,0
TSK007586,0de61385-de6d-4146-ba32-1cc1bc102220,Lisp,knowledge,3,0
TSK007587,8b94aa1e-89c9-459d-b3b4-1dfab8dec2df,use software libraries,skill/competence,2,0
TSK007587,0b0335f3-0aa1-491e-895e-81fc8774a300,develop automated migration methods,skill/competence,2,0
TSK007587,51586df8-1c46-4b47-8583-773cb63bf00b,R,knowledge,3,0
TSK007587,7a757fa5-9a6f-43ab-9e66-f8f4dba1ffcb,use CAM software,skill/competence,3,1
TSK007588,ed8de897-adbe-4f0e-b4d2-534953e64c72,integrate system components,skill/competence,3,1
TSK007588,5ef0c719-5bcb-49f8-b8eb-824388225333,use scripting programming,skill/competence,3,1
TSK007588,bec4359e-cb92-468f-a997-8fb28e32fba9,ICT project management methodologies,knowledge,2,0
TSK007588,0a43729f-2a79-4dae-9faa-95520daae79f,apply company policies,skill/competence,3,0
TSK007588,a4a882a1-0263-4dd2-b29a-f0028cac2393,define integration strategy,skill/competence,3,1
TSK007588,248894d1-42dc-474f-af6e-2da52ac0c679,define technology strategy,skill/competence,4,1
TSK007588,ca73ac82-867a-4afa-9732-834aebe896ff,ICT system user requirements,knowledge,3,0
TSK007588,4b51e76e-9e8a-455f-a289-5b48246345c4,hardware components,knowledge,4,1
TSK007588,116083f9-8d05-4b2e-a15f-287b18de5f67,use global distribution system,skill/competence,2,0
TSK007589,dc72ad0a-c5dc-4abd-bc0d-ca43e82162e1,build business relationships,skill/competence,1,0
TSK007589,8b94aa1e-89c9-459d-b3b4-1dfab8dec2df,use software libraries,skill/competence,4,1
TSK007589,dcdd5ddf-82a6-4ac3-8edc-d4b23cae9a88,VBScript,knowledge,2,0
TSK007589,03b9b491-fc9b-4868-914a-bf7cd47b5041,create solutions to problems,skill/competence,4,0
TSK007589,b6b2e665-1085-4f4d-9973-e979721815d7,assist clients with special needs,skill/competence,3,0
TSK007590,bec4359e-cb92-468f-a997-8fb28e32fba9,ICT project management methodologies,knowledge,3,1
TSK007590,248894d1-42dc-474f-af6e-2da52ac0c679,define technology strategy,skill/competence,2,0
TSK007591,397da142-ab35-48fe-b154-7c38f447adfb,digital systems,knowledge,4,1
TSK007591,925463a7-d51f-4d5b-9f79-4d28cf30acde,integrated development environment software,knowledge,3,1
TSK007591,6014921e-1d25-4039-adc2-04852d61880e,ICT debugging tools,knowledge,4,1
TSK007591,46ec0033-3c71-415e-bcff-b065675ba2dc,integrate ICT data,skill/competence,3,0
TSK007591,2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1,debug software,skill/competence,3,0
TSK007591,901105f8-3a08-453e-b1dc-23619e317fd3,create flowchart diagram,skill/competence,2,0
TSK007591,82de2df7-0d6c-42b1-94ac-b3e9a029e917,use back-up and recovery tools,skill/competence,3,0
TSK007591,56a7f561-1d55-43c9-9cd7-36a0a9bc6c50,ASP.NET,knowledge,3,0
TSK007591,2de4572a-4724-4f76-afc2-72a568a264ac,speak different languages,skill/competence,2,0
TSK007592,46e93774-7c6a-4dc5-bae9-be97cc461093,inter-organisational middleware system,knowledge,4,1
TSK007592,0a43729f-2a79-4dae-9faa-95520daae79f,apply company policies,skill/competence,4,1
TSK007592,a4a882a1-0263-4dd2-b29a-f0028cac2393,define integration strategy,skill/competence,3,0
TSK007592,da042121-959d-451b-b4d0-3bbf07c1bc67,analyse network bandwidth requirements,skill/competence,3,0
TSK007592,58d7a289-dafd-4363-833f-d1dc4140885e,APL,knowledge,4,0
TSK007592,7f42541b-d3ce-44e0-acd3-443947a13bed,keep up to date on local events,skill/competence,4,0
TSK007593,68b6ef08-d823-489d-a95c-752ae6f6e6a7,read standard blueprints,skill/competence,3,1
TSK007593,401eb8d8-6daa-4f8b-90ad-60afc71eb4f8,Perl,knowledge,3,1
TSK007593,a4d336a6-9ffd-402a-91cc-f359716ba4e0,ML (computer programming),knowledge,3,1
TSK007593,c3a03c5a-c260-4c26-9b9a-873abb396f4d,MATLAB,knowledge,3,0
TSK007593,334e3e49-fb02-4051-809a-f06adfdc1c40,troubleshoot,skill/competence,3,0
TSK007593,21d2f96d-35f7-4e3f-9745-c533d2dd6e97,computer programming,knowledge,3,0
TSK007593,b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f,C++,knowledge,3,0
TSK007593,19a8293b-8e95-4de3-983f-77484079c389,Java (computer programming),knowledge,3,0
TSK007593,f0318969-d484-4065-87d3-90f71c63e51e,assist customers with self-service ticketing machines,skill/competence,5,1
TSK007594,ee3c1d54-f46a-43c7-a0f9-0ba3648164d0,design enterprise architecture,skill/competence,2,0
TSK007594,c453cf81-6197-428e-84c6-70c773b63f27,ICT architectural frameworks,knowledge,4,1
TSK007594,d74df140-eb69-43e2-bac9-1cafc824d702,execute feasibility study,skill/competence,3,0
TSK007594,401eb8d8-6daa-4f8b-90ad-60afc71eb4f8,Perl,knowledge,3,0
TSK007594,21d2f96d-35f7-4e3f-9745-c533d2dd6e97,computer programming,knowledge,5,1
TSK007594,58d7a289-dafd-4363-833f-d1dc4140885e,APL,knowledge,3,0
TSK007595,71746a0b-e58d-4dc4-ad03-bd84082eae21,collect customer feedback on applications,skill/competence,3,0
TSK007595,ee3c1d54-f46a-43c7-a0f9-0ba3648164d0,design enterprise architecture,skill/competence,5,1
TSK007595,d3286405-49f8-4e8a-8046-a4376b4e7963,manage cloud data and storage,skill/competence,3,0
TSK007596,20c920d4-7ff7-4676-ba61-3f04490d9416,keep up with the latest information systems solutions,skill/competence,5,1
TSK007596,bec4359e-cb92-468f-a997-8fb28e32fba9,ICT project management methodologies,knowledge,5,1
TSK007596,cd5efa8c-e44d-4cbc-91c6-796018dbed68,perform project management,skill/competence,5,1
TSK007596,71746a0b-e58d-4dc4-ad03-bd84082eae21,collect customer feedback on applications,skill/competence,5,1
TSK007596,b04f377b-ee80-4b38-aca1-19d266a23b17,analyse business requirements,skill/competence,3,0
TSK007596,4c016b68-4116-468c-9dc6-42710c239e4a,C#,knowledge,3,0
TSK007596,993b1e23-f2de-4bd8-b33f-f86dde1c8e9d,CoffeeScript,knowledge,5,1
TSK007596,0ccdfe98-f845-4598-84a1-3dca66e9d9a3,Ruby (computer programming),knowledge,4,0
TSK007597,a2fef437-6719-47c2-8552-73b9fe81df86,plan ICT capacity,skill/competence,5,1
TSK007597,eff1bb34-b454-4482-8c29-65f820619f3c,insourcing strategy,knowledge,5,1
TSK007597,27ed854c-15b8-4ba2-90e9-ae888a219703,perform business analysis,skill/competence,4,0
TSK007598,60d48be0-4260-4b2e-85b9-aedff7a9b7d9,ICT capacity planning strategies,knowledge,5,1
TSK007598,f5dd06b8-5d17-4932-9d03-957d0c4f5051,perform resource planning,skill/competence,5,1
TSK007598,875eeec4-fc70-4e6a-80ef-4d18356976e3,forecast workload,skill/competence,5,1
TSK007598,694dc996-52f3-4afa-a802-672e19f061b7,crowdsourcing strategy,knowledge,5,1
TSK007598,3ff589b7-68df-4ea5-ae41-b395bdb2378f,ICT security standards,knowledge,3,0
TSK007598,2c28fc20-8a60-4311-8899-5ef8729c05b3,design process,skill/competence,5,1
TSK007598,52cf3037-ab53-4806-85ed-7fd21ea7f6a1,Groovy,knowledge,4,0
TSK007598,bec4359e-cb92-468f-a997-8fb28e32fba9,ICT project management methodologies,knowledge,4,0
TSK007598,90a4035a-f72e-48d3-9d4e-1c6be84c9ae5,communicate with shipment forwarders,skill/competence,3,0
TSK007599,1c2978b8-bb0d-4249-9c23-877571a4dffa,cloud security and compliance,knowledge,3,0
TSK007599,925463a7-d51f-4d5b-9f79-4d28cf30acde,integrated development environment software,knowledge,5,1
TSK007599,8efa6a7a-6556-4cb8-908d-59d3b5c58d2f,cloud monitoring and reporting,knowledge,3,0
TSK007599,d3286405-49f8-4e8a-8046-a4376b4e7963,manage cloud data and storage,skill/competence,4,1
TSK007599,47ca0da1-cae5-4395-ae6b-fd97b9ff48d3,system backup best practice,knowledge,2,0
TSK007599,11430d93-c835-48ed-8e70-285fa69c9ae6,design cloud architecture,skill/competence,5,1
TSK007599,bd14968e-e409-45af-b362-3495ed7b10e0,cloud technologies,knowledge,3,0
TSK007599,c4b626c1-e71c-44ec-9f88-042766f37fcc,application usability,knowledge,5,1
TSK007599,dba46f87-0831-49cd-a1c7-340a653c0221,Agile development,knowledge,5,1
TSK007599,4bbb309f-9162-49b9-93da-fb2c371e5c5f,collect samples for analysis,skill/competence,3,0
TSK007600,2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1,debug software,skill/competence,2,1
TSK007600,0da6cab1-0ee9-4391-a299-f71fbf21db56,ICT network routing,knowledge,2,0
TSK007600,11eebd42-44ab-401d-8a2c-bdb9fc9beb50,information security strategy,knowledge,2,0
TSK007600,bf7ea00f-db77-4a95-9b9f-2d12b6d9fcb4,implement ICT network diagnostic tools,skill/competence,2,0
TSK007600,02058de6-4b98-449f-8a45-8588b0eb2446,network engineering,knowledge,1,0
TSK007600,300d432b-f457-4cd3-9cb1-1858c7d14954,OpenEdge Advanced Business Language,knowledge,1,0
TSK007600,ce26e71f-2d47-474e-89b6-7920931ac4fc,iOS,knowledge,1,0
TSK007601,bf7ea00f-db77-4a95-9b9f-2d12b6d9fcb4,implement ICT network diagnostic tools,skill/competence,2,1
TSK007601,11eebd42-44ab-401d-8a2c-bdb9fc9beb50,information security strategy,knowledge,2,1
TSK007601,6014921e-1d25-4039-adc2-04852d61880e,ICT debugging tools,knowledge,1,0
TSK007601,0da6cab1-0ee9-4391-a299-f71fbf21db56,ICT network routing,knowledge,1,0
TSK007601,8fa840f7-e66a-4370-8e6d-7d554260c31c,forecast future ICT network needs,skill/competence,2,0
TSK007601,ed39edd3-44d0-4a16-9796-bfb99f92baf3,ICT performance analysis methods,knowledge,2,0
TSK007601,0de61385-de6d-4146-ba32-1cc1bc102220,Lisp,knowledge,2,0
TSK007601,993b1e23-f2de-4bd8-b33f-f86dde1c8e9d,CoffeeScript,knowledge,1,0
TSK007601,32b02bd1-6bf2-497a-bb16-94aeeafaf44f,quote prices,skill/competence,2,0
TSK007602,976455eb-5bbe-4493-ae64-ed16c3b009ea,mobile operating systems,knowledge,2,1
TSK007602,0b0335f3-0aa1-491e-895e-81fc8774a300,develop automated migration methods,skill/competence,1,0
TSK007602,0da6cab1-0ee9-4391-a299-f71fbf21db56,ICT network routing,knowledge,2,0
TSK007602,86d2e2ea-1ba2-4aa6-b465-8a1f9abc81b8,apply information security policies,skill/competence,2,0
TSK007602,867137fb-ff1b-4ca3-99f3-cb6969aa2c68,TypeScript,knowledge,1,0
TSK007602,2ada2f9d-77f7-4ba0-9096-89ae285a65c5,monitor financial accounts,skill/competence,1,0
TSK007603,0af062de-eb43-41e9-9b96-249e2cd22d26,use markup languages,skill/competence,2,0
TSK007603,be64bb4c-84ac-4c83-8cc7-fc8593e15136,test system accessibility for users with special needs,skill/competence,3,0
TSK007603,f058bf62-70d1-4f5e-be2a-8b26fac24a96,design graphics,skill/competence,4,1
TSK007603,be80acfc-b6f2-4411-9b8d-b19d9cd2556a,Swift (computer programming),knowledge,2,0
TSK007603,26fa7a33-a426-4cd5-9792-33bf668612e1,LESS,knowledge,3,0
TSK007603,e74f4f21-8d45-412c-b5c3-652e6167ee32,content development processes,knowledge,2,0
TSK007604,fd33c66c-70c4-40e6-b87c-5495bd3bf26e,design user interface,skill/competence,2,1
TSK007604,9136cbf1-7916-4f1c-bc9a-0318ee1d6016,human-computer interaction,knowledge,2,1
TSK007604,a8797f21-1af0-4c5e-98ca-bf1442929363,interact with users to gather requirements,skill/competence,2,0
TSK007604,dc72ad0a-c5dc-4abd-bc0d-ca43e82162e1,build business relationships,skill/competence,1,0
TSK007604,fc4fcb4b-993f-4f2c-b158-c2171ec18ed8,draw design sketches,skill/competence,2,0
TSK007604,27b913f0-3c52-448b-ad27-fc6ef08fb326,Adobe Illustrator,knowledge,1,0
TSK007604,04f1b938-d4d4-4cb1-a863-982af76b9d93,SAS language,knowledge,1,0
TSK007604,449d119b-2d66-43a9-9230-7d27f16afbb6,Xcode,knowledge,2,0
TSK007604,06f33d6a-f7a7-4a2b-baa5-8c3c53bd1a9c,keywords in digital content,knowledge,2,0
TSK007605,c7cc6dc5-d56b-4323-8e5c-47c4022f615f,quality assurance methodologies,knowledge,1,0
TSK007605,f7b5d916-52f0-4865-b6a6-e1a3b711cb5e,implement strategic planning,skill/competence,2,1
TSK007605,22b8039c-c890-4610-9228-5527e3b98f12,set quality assurance objectives,skill/competence,2,0
TSK007605,8d4271ca-c9fd-40b3-875f-15f78332a49e,quality standards,knowledge,2,0
TSK007605,5d34adde-0b78-42b4-9d3d-69e9388d8398,oversee quality control,skill/competence,3,1
TSK007605,bec4359e-cb92-468f-a997-8fb28e32fba9,ICT project management methodologies,knowledge,2,0
TSK007605,8dcbcabe-09f7-4d11-940d-125af57bbc40,track key performance indicators,skill/competence,4,1
TSK007605,dad7e408-162f-46a4-8567-db560e19e2fc,identify ICT system weaknesses,skill/competence,3,1
TSK007605,c55caed2-de9e-4a25-819e-a0b0e83fba1b,give live presentation,skill/competence,2,0
TSK007605,9a0d0abc-010d-440b-8242-7e31510471ba,information governance compliance,knowledge,2,0
TSK007606,797a4416-0b8d-44f3-8fcd-eb10bd0be6b4,develop software prototype,skill/competence,3,0
TSK007606,6014921e-1d25-4039-adc2-04852d61880e,ICT debugging tools,knowledge,4,0
TSK007606,2d6d4784-0992-48e7-b100-22d7229b3f0a,translate requirements into visual design,skill/competence,3,0
TSK007606,16a00c69-9c74-4c37-96d7-6301d285e5ce,use e-services,skill/competence,4,0
TSK007606,69bbd53f-fbb0-4476-b4b2-ef7844464e28,web programming,knowledge,5,1
TSK007606,f84a433f-34f1-4083-b0a3-24802623509c,web services,knowledge,5,1
TSK007606,2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1,debug software,skill/competence,5,1
TSK007606,0de61385-de6d-4146-ba32-1cc1bc102220,Lisp,knowledge,4,0
TSK007606,a16e3fc6-c77d-46e3-aa18-c691fed47fd1,freight transport methods,knowledge,5,1
TSK007606,ebfe7b18-1fad-463f-9509-8ef1a5736045,perform services in a flexible manner,skill/competence,5,1
TSK007607,d9e5349e-8791-49c2-8ba4-839fdd1606c2,define technical requirements,skill/competence,3,1
TSK007607,7f0b1a66-ebaf-4c8a-b606-4c1844eb692e,attend to ICT systems quality,skill/competence,2,0
TSK007607,ed8de897-adbe-4f0e-b4d2-534953e64c72,integrate system components,skill/competence,2,0
TSK007607,a4a882a1-0263-4dd2-b29a-f0028cac2393,define integration strategy,skill/competence,4,1
TSK007607,82de2df7-0d6c-42b1-94ac-b3e9a029e917,use back-up and recovery tools,skill/competence,3,0
TSK007607,0ccdfe98-f845-4598-84a1-3dca66e9d9a3,Ruby (computer programming),knowledge,3,1
TSK007607,7814e88f-c133-4c3b-b27f-857afa145d42,ICT security legislation,knowledge,1,0
TSK007607,21c5790c-0930-4d74-b3b0-84caf5af12ea,manage budgets,skill/competence,3,0
TSK007608,a47d194d-0ffd-4aaa-b695-fbbe0255000e,design information system,skill/competence,1,0
TSK007608,0af062de-eb43-41e9-9b96-249e2cd22d26,use markup languages,skill/competence,2,1
TSK007608,ee3c1d54-f46a-43c7-a0f9-0ba3648164d0,design enterprise architecture,skill/competence,2,0
TSK007608,034c29fa-c3ba-45ea-b8f3-bf8e3705e386,Erlang,knowledge,2,1
TSK007608,2180bd8c-86de-4889-8165-adac902eee9d,embedded systems,knowledge,5,1
TSK007609,69bbd53f-fbb0-4476-b4b2-ef7844464e28,web programming,knowledge,4,1
TSK007609,a47d194d-0ffd-4aaa-b695-fbbe0255000e,design information system,skill/competence,2,0
TSK007609,fbafa41f-cd05-4109-a649-8b44d306d779,create data models,skill/competence,3,0
TSK007609,9ef0f3a0-9ce2-4ef1-a987-0366b5cb2dbe,database development tools,knowledge,2,0
TSK007609,29fb0fb5-dfc4-4098-ac9b-3a712000f48f,manage database,skill/competence,4,1
TSK007609,98301d4a-2cc3-439d-8d7f-0b6ac76302bb,business process modelling,knowledge,2,0
TSK007609,cdd8b6b2-2fd9-453c-8d62-8a1dc6efcd49,systems theory,knowledge,3,1
