project_domain,project_type,project_complexity,project_criticality,role_required,team_size_required,estimated_hours,deadline_days,priority,skill_match_pct,critical_skill_match_pct,skill_level_match_pct,experience_match_pct,domain_match,role_match,critical_project_experience,performance_score,current_workload_pct,availability_pct,reliability_score,collaboration_score,project_success,task_start_date
Technology,Enterprise Architecture,Advanced,Critical,Enterprise Architect,5,434.4,146,High,75.0,100.0,12.5,100.0,1,0,6,2,31.45,73.54,52.6,61.8,1,2024-09-06
Manufacturing,Automation,Basic,Low,Software Engineer,8,125.3,28,Low,50.0,100.0,0.0,100.0,0,1,1,3,17.06,85.04,54.6,57.0,1,2024-09-06
Manufacturing,UI/UX,Basic,Low,Frontend Developer,9,90.8,24,Low,42.86,100.0,42.86,100.0,0,0,2,1,43.08,68.38,27.3,55.2,1,2024-09-06
Technology,Enterprise Architecture,Advanced,Critical,Enterprise Architect,5,434.4,146,High,37.5,40.0,12.5,100.0,0,0,2,3,99.49,21.07,45.4,46.3,0,2024-09-06
Manufacturing,Automation,Basic,Low,Software Engineer,8,125.3,28,Low,50.0,100.0,50.0,100.0,1,1,2,2,29.61,81.23,55.8,36.1,1,2024-09-06
Manufacturing,Automation,Basic,Low,Software Engineer,8,125.3,28,Low,50.0,100.0,50.0,100.0,0,0,1,4,29.61,75.0,59.3,69.4,1,2024-09-06
Manufacturing,Automation,Basic,Low,Software Engineer,8,125.3,28,Low,50.0,100.0,50.0,100.0,0,0,4,1,32.01,68.09,30.9,50.8,1,2024-09-06
Technology,Enterprise Architecture,Advanced,Critical,Enterprise Architect,5,434.4,146,High,62.5,100.0,12.5,100.0,1,0,2,4,4.0,90.35,66.1,65.1,1,2024-09-06
Insurance,Web Application,Advanced,Low,Frontend Developer,8,267.7,65,Medium,0.0,0.0,0.0,100.0,0,0,0,2,41.62,62.27,45.4,49.6,0,2024-09-06
Manufacturing,Web Application,Moderate,Medium,UI Developer,6,69.2,22,Medium,0.0,0.0,0.0,29.83,0,1,2,4,27.53,74.52,59.9,58.2,0,2024-09-06
Manufacturing,UI/UX,Basic,Low,Frontend Developer,9,90.8,24,Low,42.86,0.0,42.86,100.0,0,0,4,3,26.77,74.91,57.1,54.7,1,2024-09-06
Manufacturing,UI/UX,Basic,Low,Frontend Developer,9,90.8,24,Low,71.43,100.0,71.43,100.0,0,0,5,5,37.63,65.08,79.1,76.4,1,2024-09-06
Manufacturing,UI/UX,Basic,Low,Frontend Developer,9,90.8,24,Low,28.57,0.0,28.57,46.47,0,0,0,3,55.35,46.19,36.0,66.0,0,2024-09-06
Healthcare,Testing/QA,Basic,Medium,Delivery Manager,7,75.7,17,Low,42.86,33.33,42.86,78.63,0,0,1,1,21.16,83.6,40.4,50.7,0,2024-09-06
Manufacturing,Automation,Basic,Low,Software Engineer,8,125.3,28,Low,50.0,100.0,50.0,100.0,0,1,2,5,40.25,66.37,73.6,78.8,1,2024-09-06
Healthcare,Cybersecurity,Moderate,Low,Security Analyst,5,69.8,13,Low,33.33,0.0,33.33,100.0,1,0,4,5,29.38,73.91,72.6,83.6,1,2024-09-06
Healthcare,Cybersecurity,Moderate,Low,Security Analyst,5,69.8,13,Low,33.33,0.0,33.33,100.0,0,0,12,4,36.88,67.89,69.9,72.0,1,2024-09-06
Government,Data Engineering,Advanced,High,Data Engineer,3,222.1,44,High,40.0,50.0,30.0,59.27,0,0,5,5,94.15,23.95,82.0,87.9,1,2024-09-06
Government,Data Engineering,Advanced,High,Data Engineer,3,222.1,44,High,90.0,100.0,50.0,14.64,0,1,1,5,16.29,84.92,66.4,73.6,1,2024-09-06
Healthcare,Cybersecurity,Moderate,Low,Security Analyst,5,69.8,13,Low,0.0,0.0,0.0,100.0,1,0,2,5,21.73,81.18,87.6,73.5,1,2024-09-06
Healthcare,Cybersecurity,Moderate,Low,Security Analyst,5,69.8,13,Low,33.33,0.0,33.33,100.0,0,0,4,4,74.27,38.0,61.5,77.4,0,2024-09-06
Manufacturing,Web Application,Moderate,Medium,UI Developer,6,69.2,22,Medium,80.0,100.0,80.0,100.0,0,0,0,4,7.31,87.86,64.7,73.9,1,2024-09-06
Manufacturing,Automation,Basic,Low,Software Engineer,8,125.3,28,Low,50.0,100.0,50.0,100.0,0,1,3,1,49.08,60.39,44.3,51.9,1,2024-09-06
Manufacturing,UI/UX,Basic,Low,Frontend Developer,9,90.8,24,Low,28.57,0.0,28.57,100.0,0,0,1,4,9.55,85.09,49.0,59.7,1,2024-09-06
Healthcare,Testing/QA,Basic,Medium,Delivery Manager,7,75.7,17,Low,42.86,33.33,42.86,100.0,0,0,2,3,30.91,73.24,41.3,48.6,0,2024-09-06
Healthcare,Testing/QA,Basic,Medium,Delivery Manager,7,75.7,17,Low,42.86,66.67,42.86,100.0,0,0,1,2,14.62,81.61,40.4,50.7,1,2024-09-06
Healthcare,Testing/QA,Basic,Medium,Delivery Manager,7,75.7,17,Low,42.86,33.33,42.86,100.0,1,0,4,1,21.72,74.34,30.2,44.7,0,2024-09-06
Healthcare,Testing/QA,Basic,Medium,Delivery Manager,7,75.7,17,Low,57.14,66.67,57.14,100.0,0,0,1,1,68.06,41.23,49.4,44.3,1,2024-09-06
Healthcare,Testing/QA,Basic,Medium,Delivery Manager,7,75.7,17,Low,42.86,33.33,42.86,32.26,0,0,0,2,74.29,37.67,40.6,43.9,0,2024-09-06
Healthcare,Testing/QA,Basic,Medium,Delivery Manager,7,75.7,17,Low,14.29,0.0,0.0,100.0,1,0,3,1,30.71,70.57,23.5,24.4,0,2024-09-06
Manufacturing,Automation,Basic,Low,Software Engineer,8,125.3,28,Low,50.0,100.0,50.0,100.0,0,0,0,4,42.77,57.56,58.7,68.4,1,2024-09-06
Manufacturing,Web Application,Moderate,Medium,UI Developer,6,69.2,22,Medium,60.0,66.67,20.0,100.0,1,1,2,1,29.75,68.97,20.4,53.2,0,2024-09-06
Insurance,Web Application,Advanced,Low,Frontend Developer,8,267.7,65,Medium,0.0,0.0,0.0,100.0,1,0,1,1,55.32,51.71,27.2,44.9,0,2024-09-06
Manufacturing,Web Application,Moderate,Medium,UI Developer,6,69.2,22,Medium,100.0,100.0,100.0,100.0,0,1,5,4,39.13,61.72,67.0,74.0,1,2024-09-06
Manufacturing,Web Application,Moderate,Medium,UI Developer,6,69.2,22,Medium,100.0,100.0,60.0,100.0,0,0,3,2,58.23,48.43,28.8,62.7,0,2024-09-06
Insurance,Dashboards,Basic,Medium,Data Analyst,7,189.3,55,Medium,60.0,100.0,60.0,100.0,0,1,2,2,16.1,81.2,37.9,51.0,1,2024-09-06
Manufacturing,UI/UX,Basic,Low,Frontend Developer,9,90.8,24,Low,71.43,100.0,71.43,100.0,0,0,0,3,45.14,67.42,57.7,58.3,1,2024-09-06
Retail,Mobile Application,Critical,Critical,Software Engineer,6,352.6,95,High,33.33,25.0,0.0,12.73,0,0,3,4,18.74,86.24,47.5,71.0,0,2024-09-06
Banking,Recommendation Systems,Advanced,Critical,Data Scientist,8,272.3,102,Medium,28.57,25.0,0.0,35.07,1,0,0,5,14.62,83.76,62.4,63.0,0,2024-09-06
Insurance,Web Application,Advanced,Low,Frontend Developer,8,267.7,65,Medium,33.33,0.0,33.33,100.0,0,0,5,5,28.66,73.57,68.3,93.3,1,2024-09-06
Retail,Mobile Application,Critical,Critical,Software Engineer,6,352.6,95,High,66.67,75.0,50.0,50.91,1,1,0,5,28.48,73.35,65.8,73.8,1,2024-09-06
Banking,Recommendation Systems,Advanced,Critical,Data Scientist,8,272.3,102,Medium,85.71,75.0,85.71,88.74,0,0,5,4,27.88,68.64,63.8,65.8,0,2024-09-06
Insurance,Dashboards,Basic,Medium,Data Analyst,7,189.3,55,Medium,0.0,0.0,0.0,100.0,0,1,3,4,35.4,72.76,57.6,48.8,0,2024-09-06
Manufacturing,Web Application,Moderate,Low,UI Developer,8,133.8,32,Low,16.67,0.0,0.0,100.0,1,0,0,1,4.68,95.41,38.2,36.0,0,2024-09-06
Manufacturing,Web Application,Moderate,Low,UI Developer,8,133.8,32,Low,16.67,100.0,16.67,100.0,1,0,0,2,18.37,87.36,36.1,46.0,1,2024-09-06
Manufacturing,Web Application,Moderate,Low,UI Developer,8,133.8,32,Low,16.67,100.0,16.67,33.43,0,0,1,3,22.47,75.71,43.4,60.7,1,2024-09-06
Retail,Mobile Application,Critical,Critical,Software Engineer,6,352.6,95,High,83.33,100.0,0.0,50.0,1,1,2,3,22.84,81.76,61.2,58.6,1,2024-09-06
Manufacturing,Web Application,Moderate,Low,UI Developer,8,133.8,32,Low,16.67,100.0,16.67,13.93,0,0,0,2,22.86,76.46,33.2,56.3,1,2024-09-06
Manufacturing,Web Application,Moderate,Low,UI Developer,8,133.8,32,Low,100.0,100.0,100.0,100.0,0,1,6,4,56.19,52.93,69.4,67.2,1,2024-09-06
Banking,Recommendation Systems,Advanced,Critical,Data Scientist,8,272.3,102,Medium,28.57,25.0,14.29,61.64,1,0,1,3,40.45,69.96,40.5,49.9,0,2024-09-06
Banking,Recommendation Systems,Advanced,Critical,Data Scientist,8,272.3,102,Medium,42.86,50.0,14.29,47.82,0,1,1,3,19.11,79.62,49.6,56.2,0,2024-09-06
Manufacturing,Web Application,Moderate,Low,UI Developer,8,133.8,32,Low,0.0,0.0,0.0,29.25,0,0,0,3,22.31,83.42,54.1,68.4,0,2024-09-06
Retail,Mobile Application,Critical,Critical,Software Engineer,6,352.6,95,High,50.0,25.0,0.0,57.27,0,1,2,1,39.32,62.63,20.0,46.4,0,2024-09-06
Insurance,Dashboards,Basic,Medium,Data Analyst,7,189.3,55,Medium,0.0,0.0,0.0,88.15,1,0,0,5,20.79,78.94,66.4,58.5,0,2024-09-06
Insurance,Dashboards,Basic,Medium,Data Analyst,7,189.3,55,Medium,20.0,0.0,20.0,100.0,0,0,1,1,35.39,68.21,20.0,57.6,0,2024-09-06
Banking,Recommendation Systems,Advanced,Critical,Data Scientist,8,272.3,102,Medium,85.71,75.0,0.0,29.22,0,0,3,1,100.0,19.29,25.5,30.9,0,2024-09-06
Manufacturing,Web Application,Moderate,Medium,UI Developer,6,69.2,22,Medium,80.0,100.0,60.0,100.0,1,0,2,2,20.04,75.66,44.2,61.2,1,2024-09-06
Insurance,Web Application,Advanced,Low,Frontend Developer,8,267.7,65,Medium,0.0,0.0,0.0,100.0,0,0,4,5,26.21,81.43,66.0,70.5,0,2024-09-06
Insurance,Web Application,Advanced,Low,Frontend Developer,8,267.7,65,Medium,0.0,0.0,0.0,95.89,0,0,4,3,24.72,79.3,62.1,69.4,0,2024-09-06
Banking,Recommendation Systems,Advanced,Critical,Data Scientist,8,272.3,102,Medium,28.57,25.0,14.29,47.82,0,1,2,5,16.11,85.47,77.6,91.1,1,2024-09-06
Manufacturing,UI/UX,Basic,Low,Frontend Developer,9,90.8,24,Low,28.57,100.0,28.57,40.89,0,0,0,5,52.12,60.56,71.3,61.6,1,2024-09-06
Insurance,Web Application,Advanced,Low,Frontend Developer,8,267.7,65,Medium,33.33,100.0,33.33,100.0,0,1,2,1,30.88,71.88,37.0,58.7,1,2024-09-06
Insurance,Web Application,Advanced,Low,Frontend Developer,8,267.7,65,Medium,66.67,100.0,33.33,75.34,0,1,0,1,70.23,40.73,20.9,44.4,0,2024-09-06
Government,Data Engineering,Advanced,High,Data Engineer,3,222.1,44,High,10.0,16.67,0.0,34.87,1,0,0,1,70.97,39.84,35.5,40.6,0,2024-09-06
Insurance,Dashboards,Basic,Medium,Data Analyst,7,189.3,55,Medium,60.0,100.0,0.0,89.6,0,1,0,2,29.57,75.9,42.8,45.1,0,2024-09-06
Insurance,Dashboards,Basic,Medium,Data Analyst,7,189.3,55,Medium,20.0,0.0,20.0,37.57,0,1,0,2,19.12,86.23,44.4,66.2,0,2024-09-06
Insurance,Dashboards,Basic,Medium,Data Analyst,7,189.3,55,Medium,20.0,50.0,20.0,100.0,1,0,5,1,31.45,68.85,27.7,43.1,0,2024-09-06
Insurance,Dashboards,Basic,Medium,Data Analyst,7,189.3,55,Medium,60.0,100.0,40.0,80.92,0,1,0,2,23.2,77.11,44.7,58.1,0,2024-09-06
Manufacturing,Web Application,Moderate,Low,UI Developer,8,133.8,32,Low,16.67,0.0,16.67,100.0,1,0,5,2,32.97,78.08,46.8,49.7,0,2024-09-06
Manufacturing,Web Application,Moderate,Low,UI Developer,8,133.8,32,Low,100.0,100.0,100.0,100.0,0,1,4,3,42.7,70.79,62.2,60.1,1,2024-09-06
Travel,Infrastructure,Basic,Low,Solution Architect,4,53.2,13,Low,50.0,100.0,50.0,100.0,0,0,1,5,13.68,90.05,81.3,79.8,1,2024-09-07
Media,AI/NLP,Advanced,High,Software Engineer,7,268.3,72,Medium,14.29,33.33,0.0,43.69,0,1,2,3,47.34,62.11,47.6,56.7,0,2024-09-07
Travel,Infrastructure,Basic,Low,Solution Architect,4,53.2,13,Low,0.0,0.0,0.0,100.0,1,0,2,1,27.72,80.52,51.0,39.2,0,2024-09-07
Media,AI/NLP,Advanced,High,Software Engineer,7,268.3,72,Medium,42.86,33.33,14.29,100.0,1,0,3,4,41.95,58.28,53.5,74.0,0,2024-09-07
Media,AI/NLP,Advanced,High,Software Engineer,7,268.3,72,Medium,42.86,33.33,28.57,100.0,0,0,7,4,59.69,43.43,62.4,57.4,0,2024-09-07
Media,AI/NLP,Advanced,High,Software Engineer,7,268.3,72,Medium,71.43,66.67,28.57,41.61,1,1,5,5,52.47,58.91,64.0,66.8,1,2024-09-07
Technology,Reporting,Basic,Low,Data Analyst,5,42.2,10,Low,50.0,0.0,50.0,33.98,0,0,0,4,9.36,83.5,54.0,69.4,1,2024-09-07
Media,AI/NLP,Advanced,High,Software Engineer,7,268.3,72,Medium,28.57,66.67,0.0,100.0,0,0,0,1,18.72,85.07,43.1,50.4,0,2024-09-07
Technology,Reporting,Basic,Low,Data Analyst,5,42.2,10,Low,50.0,0.0,50.0,100.0,1,0,4,5,38.19,63.51,71.5,71.0,1,2024-09-07
Technology,Reporting,Basic,Low,Data Analyst,5,42.2,10,Low,50.0,0.0,50.0,84.95,0,0,0,5,18.92,76.92,68.9,65.9,1,2024-09-07
Travel,Infrastructure,Basic,Low,Solution Architect,4,53.2,13,Low,0.0,0.0,0.0,100.0,0,0,2,5,32.59,71.52,64.0,77.6,0,2024-09-07
Technology,Reporting,Basic,Low,Data Analyst,5,42.2,10,Low,0.0,0.0,0.0,100.0,0,0,2,2,31.47,73.54,44.3,55.6,0,2024-09-07
Education,Reporting,Advanced,Critical,BI Developer,5,174.2,49,Urgent,100.0,100.0,33.33,83.72,1,1,3,3,33.53,69.81,59.8,72.8,1,2024-09-07
Retail,Cybersecurity,Moderate,Medium,Compliance Specialist,10,110.6,33,Low,20.0,0.0,20.0,48.39,0,1,0,4,22.12,83.93,66.7,82.4,0,2024-09-07
Logistics,Testing/QA,Advanced,High,QA Engineer,5,129.1,29,Medium,11.11,0.0,11.11,86.99,0,0,1,4,38.38,67.28,55.1,68.9,0,2024-09-07
Logistics,Testing/QA,Advanced,High,QA Engineer,5,129.1,29,Medium,33.33,40.0,11.11,100.0,0,0,1,4,32.41,73.29,69.4,70.1,0,2024-09-07
Retail,Cybersecurity,Moderate,Medium,Compliance Specialist,10,110.6,33,Low,30.0,50.0,30.0,100.0,0,0,6,5,24.13,73.43,84.8,60.6,1,2024-09-07
Retail,Cybersecurity,Moderate,Medium,Compliance Specialist,10,110.6,33,Low,20.0,50.0,20.0,100.0,0,0,4,4,35.38,62.97,53.1,73.4,1,2024-09-07
Retail,Cybersecurity,Moderate,Medium,Compliance Specialist,10,110.6,33,Low,30.0,25.0,30.0,100.0,0,0,0,3,39.13,68.78,49.9,55.0,1,2024-09-07
Retail,Cybersecurity,Moderate,Medium,Compliance Specialist,10,110.6,33,Low,60.0,100.0,60.0,100.0,0,1,2,2,58.63,57.14,44.8,51.9,1,2024-09-07
Retail,Cybersecurity,Moderate,Medium,Compliance Specialist,10,110.6,33,Low,50.0,25.0,50.0,9.22,0,1,1,1,49.42,57.67,28.6,53.7,0,2024-09-07
Retail,Cybersecurity,Moderate,Medium,Compliance Specialist,10,110.6,33,Low,30.0,25.0,30.0,100.0,1,1,6,5,17.96,77.66,70.5,69.6,1,2024-09-07
Logistics,Monitoring,Advanced,High,Systems Administrator,7,162.6,37,Urgent,66.67,100.0,0.0,100.0,1,1,0,2,19.12,82.11,28.3,71.4,1,2024-09-07
Logistics,Monitoring,Advanced,High,Systems Administrator,7,162.6,37,Urgent,0.0,0.0,0.0,100.0,0,1,4,1,77.18,29.04,39.5,62.9,0,2024-09-07
Logistics,Monitoring,Advanced,High,Systems Administrator,7,162.6,37,Urgent,33.33,50.0,0.0,100.0,0,0,7,5,40.83,67.97,69.6,75.5,1,2024-09-07
Logistics,Testing/QA,Advanced,High,QA Engineer,5,129.1,29,Medium,66.67,40.0,44.44,100.0,0,0,5,3,24.34,80.87,57.1,61.7,1,2024-09-07
Logistics,Monitoring,Advanced,High,Systems Administrator,7,162.6,37,Urgent,33.33,50.0,33.33,46.97,0,0,4,5,28.45,72.41,65.2,71.6,1,2024-09-07
Logistics,Monitoring,Advanced,High,Systems Administrator,7,162.6,37,Urgent,66.67,100.0,0.0,51.3,1,1,4,2,64.3,43.95,45.8,46.5,0,2024-09-07
Logistics,Monitoring,Advanced,High,Systems Administrator,7,162.6,37,Urgent,66.67,100.0,0.0,27.81,1,1,2,4,26.03,80.44,60.9,69.7,1,2024-09-07
Retail,Cybersecurity,Moderate,Medium,Compliance Specialist,10,110.6,33,Low,20.0,25.0,20.0,100.0,0,0,2,2,21.34,84.29,46.2,43.3,0,2024-09-07
Education,Reporting,Advanced,Critical,BI Developer,5,174.2,49,Urgent,0.0,0.0,0.0,88.34,0,0,3,2,37.27,69.22,38.6,46.6,0,2024-09-07
Education,Reporting,Advanced,Critical,BI Developer,5,174.2,49,Urgent,33.33,50.0,0.0,14.43,0,1,2,3,94.31,14.9,41.2,67.4,0,2024-09-07
Education,Reporting,Advanced,Critical,BI Developer,5,174.2,49,Urgent,66.67,75.0,16.67,38.11,1,1,2,4,48.32,62.34,53.9,75.6,0,2024-09-07
Education,Reporting,Advanced,Critical,BI Developer,5,174.2,49,Urgent,83.33,75.0,33.33,43.88,1,1,2,4,63.15,44.89,58.4,65.2,1,2024-09-07
Logistics,Monitoring,Advanced,High,Systems Administrator,7,162.6,37,Urgent,66.67,100.0,0.0,100.0,0,1,3,1,85.63,28.18,36.0,39.0,0,2024-09-07
Media,AI/NLP,Advanced,High,Software Engineer,7,268.3,72,Medium,0.0,0.0,0.0,77.67,0,0,1,2,15.73,83.64,48.8,55.1,0,2024-09-07
Media,AI/NLP,Advanced,High,Software Engineer,7,268.3,72,Medium,42.86,66.67,14.29,81.83,0,0,1,2,55.28,52.49,43.0,52.9,0,2024-09-07
Logistics,Testing/QA,Advanced,High,QA Engineer,5,129.1,29,Medium,33.33,40.0,11.11,100.0,0,1,3,1,65.95,45.52,27.3,55.9,0,2024-09-07
Retail,Cybersecurity,Moderate,Medium,Compliance Specialist,10,110.6,33,Low,10.0,25.0,10.0,70.28,0,0,0,4,11.06,89.93,58.6,75.1,0,2024-09-07
Retail,Cybersecurity,Moderate,Medium,Compliance Specialist,10,110.6,33,Low,10.0,0.0,10.0,100.0,0,0,2,4,47.38,64.45,63.0,51.3,0,2024-09-07
Education,Reporting,Advanced,Critical,BI Developer,5,174.2,49,Urgent,33.33,25.0,16.67,100.0,0,1,2,4,22.64,78.45,71.0,61.7,1,2024-09-07
Logistics,Fraud Detection,Advanced,Low,Business Analyst,8,192.2,32,Low,100.0,100.0,100.0,100.0,0,0,3,4,31.44,68.07,56.7,77.9,1,2024-09-08
Media,Data Analytics,Basic,Low,BI Developer,8,94.3,26,Medium,44.44,0.0,44.44,100.0,0,0,0,2,25.1,72.42,33.8,57.6,1,2024-09-08
Logistics,Fraud Detection,Advanced,Low,Business Analyst,8,192.2,32,Low,66.67,100.0,66.67,15.86,0,0,0,4,10.67,84.78,54.7,70.4,1,2024-09-08
Media,Data Analytics,Basic,Low,BI Developer,8,94.3,26,Medium,11.11,0.0,11.11,100.0,0,1,4,3,26.59,76.76,51.6,66.0,0,2024-09-08
Logistics,Fraud Detection,Advanced,Low,Business Analyst,8,192.2,32,Low,0.0,0.0,0.0,100.0,0,1,4,5,33.14,74.28,61.1,79.8,1,2024-09-08
Logistics,Fraud Detection,Advanced,Low,Business Analyst,8,192.2,32,Low,66.67,100.0,66.67,100.0,0,0,2,1,30.32,72.06,33.2,55.0,1,2024-09-08
Logistics,Fraud Detection,Advanced,Low,Business Analyst,8,192.2,32,Low,33.33,100.0,33.33,100.0,0,0,3,3,28.83,72.86,51.5,56.1,1,2024-09-08
SaaS,Fraud Detection,Moderate,Low,ML Engineer,5,121.9,22,Low,12.5,50.0,0.0,100.0,1,0,1,2,41.58,67.24,41.1,48.1,0,2024-09-08
Logistics,Fraud Detection,Advanced,Low,Business Analyst,8,192.2,32,Low,33.33,100.0,33.33,100.0,0,0,2,1,10.68,87.32,41.3,42.9,0,2024-09-08
Media,Data Analytics,Basic,Low,BI Developer,8,94.3,26,Medium,66.67,50.0,66.67,100.0,0,0,1,1,26.59,76.69,35.5,50.3,1,2024-09-08
SaaS,Fraud Detection,Moderate,Low,ML Engineer,5,121.9,22,Low,12.5,0.0,12.5,100.0,0,0,1,2,24.93,83.89,38.4,60.7,0,2024-09-08
FinTech,Cybersecurity,Basic,Low,Security Engineer,5,89.4,21,Low,28.57,0.0,0.0,12.93,0,1,0,1,14.62,88.27,20.0,53.3,0,2024-09-08
Manufacturing,Database Migration,Advanced,High,Backend Developer,7,324.4,70,Medium,40.0,60.0,10.0,66.79,0,0,5,4,58.01,55.1,52.2,60.6,0,2024-09-08
Manufacturing,Database Migration,Advanced,High,Backend Developer,7,324.4,70,Medium,20.0,20.0,20.0,70.4,0,1,2,4,64.2,47.13,65.7,62.3,0,2024-09-08
Manufacturing,Database Migration,Advanced,High,Backend Developer,7,324.4,70,Medium,10.0,0.0,0.0,100.0,0,0,3,4,26.21,74.24,65.6,65.5,0,2024-09-08
Manufacturing,Database Migration,Advanced,High,Backend Developer,7,324.4,70,Medium,20.0,20.0,10.0,100.0,0,1,3,3,41.0,63.53,59.6,69.6,1,2024-09-08
Manufacturing,Database Migration,Advanced,High,Backend Developer,7,324.4,70,Medium,10.0,20.0,0.0,76.41,0,1,1,1,69.57,44.52,25.9,52.3,0,2024-09-08
Retail,Payment Systems,Advanced,High,Backend Developer,3,330.5,100,Urgent,22.22,20.0,11.11,100.0,0,1,6,5,30.88,69.29,73.8,63.4,1,2024-09-08
Retail,Payment Systems,Advanced,High,Backend Developer,3,330.5,100,Urgent,11.11,20.0,0.0,81.83,1,0,3,4,36.9,73.45,66.2,71.0,0,2024-09-08
Logistics,Fraud Detection,Advanced,Low,Business Analyst,8,192.2,32,Low,33.33,0.0,33.33,72.94,0,0,4,5,17.78,79.19,72.4,77.6,1,2024-09-08
FinTech,Testing/QA,Moderate,Low,Test Analyst,7,133.2,23,Low,28.57,0.0,28.57,100.0,0,0,1,4,95.7,20.16,61.8,67.5,0,2024-09-08
FinTech,Testing/QA,Moderate,Low,Test Analyst,7,133.2,23,Low,42.86,100.0,42.86,50.63,0,1,0,3,17.98,86.6,46.3,47.2,1,2024-09-08
FinTech,Cybersecurity,Basic,Low,Security Engineer,5,89.4,21,Low,14.29,0.0,14.29,100.0,1,0,3,5,27.88,70.02,64.6,71.4,1,2024-09-08
Media,Data Analytics,Basic,Low,Data Scientist,5,70.2,15,Low,33.33,100.0,33.33,100.0,0,1,2,4,25.27,73.62,56.8,71.8,1,2024-09-08
FinTech,Testing/QA,Moderate,Low,Test Analyst,7,133.2,23,Low,42.86,100.0,28.57,18.99,1,1,1,1,26.98,79.5,33.1,33.4,0,2024-09-08
FinTech,Testing/QA,Moderate,Low,Test Analyst,7,133.2,23,Low,14.29,0.0,14.29,100.0,0,0,0,5,5.99,87.14,72.3,73.7,0,2024-09-08
FinTech,Testing/QA,Moderate,Low,Test Analyst,7,133.2,23,Low,57.14,100.0,57.14,100.0,0,1,3,2,35.01,68.63,33.8,45.0,1,2024-09-08
FinTech,Testing/QA,Moderate,Low,Test Analyst,7,133.2,23,Low,14.29,0.0,14.29,100.0,0,0,1,2,9.55,86.74,39.6,46.6,0,2024-09-08
FinTech,Testing/QA,Moderate,Low,Test Analyst,7,133.2,23,Low,42.86,100.0,42.86,100.0,0,1,10,5,31.65,73.38,75.7,79.0,1,2024-09-08
FinTech,Cybersecurity,Basic,Low,Security Engineer,5,89.4,21,Low,14.29,0.0,14.29,100.0,0,0,0,3,23.22,80.15,53.5,49.4,0,2024-09-08
FinTech,Cybersecurity,Basic,Low,Security Engineer,5,89.4,21,Low,28.57,0.0,28.57,100.0,0,1,4,4,27.13,69.8,55.7,68.3,1,2024-09-08
Media,Data Analytics,Basic,Low,Data Scientist,5,70.2,15,Low,100.0,100.0,100.0,100.0,0,1,0,1,5.81,89.72,27.9,58.3,1,2024-09-08
SaaS,Dashboards,Moderate,Medium,Frontend Developer,6,76.1,19,Medium,50.0,0.0,50.0,100.0,0,0,1,1,32.01,69.52,25.6,35.2,0,2024-09-08
Media,Data Analytics,Basic,Low,Data Scientist,5,70.2,15,Low,0.0,0.0,0.0,100.0,0,1,1,1,19.85,81.03,21.3,32.9,0,2024-09-08
Manufacturing,Database Migration,Advanced,High,Backend Developer,7,324.4,70,Medium,50.0,80.0,50.0,100.0,1,0,11,5,33.13,66.69,68.1,79.6,0,2024-09-08
SaaS,Dashboards,Moderate,Medium,Frontend Developer,6,76.1,19,Medium,0.0,0.0,0.0,100.0,0,0,6,4,33.71,67.57,61.5,71.3,0,2024-09-08
Media,Data Analytics,Basic,Low,BI Developer,8,94.3,26,Medium,44.44,100.0,44.44,100.0,0,0,3,4,33.69,72.76,78.4,69.8,1,2024-09-08
SaaS,Dashboards,Moderate,Medium,Frontend Developer,6,76.1,19,Medium,50.0,0.0,50.0,100.0,0,0,1,2,35.77,69.75,47.9,61.5,0,2024-09-08
SaaS,Dashboards,Moderate,Medium,Frontend Developer,6,76.1,19,Medium,50.0,0.0,50.0,100.0,1,0,1,5,7.87,92.91,82.0,70.9,1,2024-09-08
Manufacturing,Database Migration,Advanced,High,Backend Developer,7,324.4,70,Medium,10.0,20.0,0.0,48.13,1,1,3,5,69.32,38.89,77.2,70.0,0,2024-09-08
Media,Data Analytics,Basic,Low,BI Developer,8,94.3,26,Medium,22.22,50.0,22.22,100.0,0,0,2,5,64.42,38.19,71.7,63.3,1,2024-09-08
Government,API Development,Basic,Medium,Solution Architect,8,79.5,17,High,37.5,100.0,37.5,100.0,1,0,8,5,32.58,75.52,89.8,70.5,1,2024-09-08
SaaS,Dashboards,Moderate,Medium,Frontend Developer,6,76.1,19,Medium,50.0,100.0,50.0,100.0,1,0,7,5,29.75,66.35,76.3,85.3,1,2024-09-08
SaaS,Dashboards,Moderate,Medium,Frontend Developer,6,76.1,19,Medium,50.0,0.0,50.0,83.33,0,0,2,3,88.48,28.38,47.6,56.7,0,2024-09-08
Media,Data Analytics,Basic,Low,BI Developer,8,94.3,26,Medium,33.33,0.0,33.33,100.0,0,1,7,3,21.89,76.28,46.9,62.0,0,2024-09-08
Media,Data Analytics,Basic,Low,BI Developer,8,94.3,26,Medium,66.67,100.0,55.56,100.0,0,0,1,2,22.09,71.69,34.2,64.3,0,2024-09-08
Media,Data Analytics,Basic,Low,Data Scientist,5,70.2,15,Low,33.33,0.0,33.33,100.0,1,0,4,2,29.8,78.3,49.5,57.9,0,2024-09-08
Government,API Development,Basic,Medium,Solution Architect,8,79.5,17,High,75.0,100.0,75.0,78.75,0,0,2,4,19.66,77.63,66.6,77.1,1,2024-09-08
