employee_id,Department,Job_Title,Years_At_Company,Education_Level,Performance_Score,Projects_Handled,esco_occupation,reliability_score,collaboration_score,critical_project_experience,capacity_week,baseline_load,esco_occupation_uri,isco_group,domain_experience,skill_count,assignments_in_dataset
46931,Engineering,Specialist,2,PhD,5,13,predictive maintenance expert,73.6,77.9,2,38.38799076212471,0.20591836734693877,http://data.europa.eu/esco/occupation/8edd8bff-cb59-4c9c-ab0f-59e77d18be48,2152,Logistics|Manufacturing|Telecom,22,0
93438,Operations,Technician,4,High School,4,47,data entry supervisor,51.9,74.4,7,62.697459584295615,0.9175510204081633,http://data.europa.eu/esco/occupation/af355ac4-dd89-44df-99a6-bba70202d6fe,3341,E-commerce|Healthcare,28,2
25213,Operations,Technician,4,Bachelor,3,13,call centre quality auditor,49.4,63.4,1,34.46420323325635,0.1609183673469388,http://data.europa.eu/esco/occupation/580c98d4-fb97-4597-864c-54140f058f1b,3341,Manufacturing|Media,27,0
54897,IT,Technician,2,Bachelor,2,40,data centre operator,39.8,61.2,2,39.38799076212471,0.5239795918367347,http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3,3511,Logistics|SaaS,22,8
56639,IT,Technician,0,High School,5,45,software tester,56.3,61.0,5,46.235565819861435,0.6551020408163266,http://data.europa.eu/esco/occupation/106f79e4-6264-45f1-9e7a-297435cd684b,2519,Banking|E-commerce|FinTech|Retail,42,12
68150,Engineering,Consultant,4,Bachelor,2,47,ICT system integration consultant,49.1,44.7,4,38.23325635103926,0.6025510204081632,http://data.europa.eu/esco/occupation/bd9d395a-d587-45c6-8d72-ceef226df9e1,2511,Banking|Telecom,31,4
98422,HR,Specialist,6,Bachelor,2,20,talent acquisition manager,26.1,45.1,0,38.773672055427255,0.26948979591836736,http://data.europa.eu/esco/occupation/a6e8a6bf-9209-4d19-a131-a8b6431e0f75,1212,Education|Media,12,0
86599,IT,Consultant,3,Bachelor,1,41,cloud architect,20.0,42.9,0,45.311778290993075,0.610204081632653,http://data.europa.eu/esco/occupation/2fb96c6c-8d0b-4ef0-b1ee-3e493305e4eb,2512,Government|Technology,7,1
32424,Marketing,Specialist,6,Bachelor,3,10,digital marketing manager,55.0,51.6,1,33.07852193995381,0.12724489795918367,http://data.europa.eu/esco/occupation/dc97adbe-f807-4ad8-8f3c-c24b3416cdef,1221,Healthcare,34,0
30446,Legal,Consultant,9,Bachelor,1,48,legal consultant,36.7,59.2,7,41.69515011547344,0.6587755102040816,http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,2619,Education|Government|Insurance,21,0
5636,IT,Manager,5,High School,3,13,ICT operations manager,49.4,46.4,0,49.61662817551963,0.41591836734693877,http://data.europa.eu/esco/occupation/f0ca39a8-1e30-487c-95f9-ef2d5e734adc,1330,Banking|E-commerce|Healthcare|Manufacturing|Telecom,22,2
50882,Legal,Engineer,5,Bachelor,4,44,contract engineer,63.0,58.1,4,40.61662817551963,0.6288775510204082,http://data.europa.eu/esco/occupation/836f0a96-7546-4003-9fc8-714fc79199d4,2149,Government|Retail|Travel,27,0
7819,IT,Developer,1,High School,1,24,cloud software developer,29.7,46.2,3,51.00230946882217,0.5393877551020407,http://data.europa.eu/esco/occupation/781a6350-e686-45b9-b075-e4c8d5a05ff7,2512,Healthcare,17,6
38471,Engineering,Technician,7,Bachelor,1,31,microsystem engineering technician,26.4,38.5,2,53.6189376443418,0.6329591836734694,http://data.europa.eu/esco/occupation/26e1add0-da3f-4ed6-aa91-791cb550146f,3114,Energy|Healthcare|Insurance|SaaS|Telecom,24,0
69417,Engineering,Technician,6,Bachelor,5,2,computer hardware repair technician,66.5,64.2,2,39.3094688221709,0.12744897959183674,http://data.europa.eu/esco/occupation/b7aa4b4e-dbb6-4f58-b36c-35b9a7267972,7422,FinTech|Healthcare|Technology|Telecom,31,0
94069,Operations,Analyst,7,Bachelor,4,48,logistics analyst,71.3,65.9,4,39.235565819861435,0.5837755102040817,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,2421,Education|Manufacturing|Retail,48,3
89274,Engineering,Engineer,2,Bachelor,3,31,data engineer,46.8,58.0,1,50.311778290993075,0.5729591836734694,http://data.europa.eu/esco/occupation/2079755f-d809-49e6-8037-4de6180e54c0,2511,Energy,24,3
91426,HR,Developer,4,Bachelor,4,37,ICT trainer,60.9,73.1,2,61.00461893764434,0.7903061224489796,http://data.europa.eu/esco/occupation/9e657046-67ce-4e16-ab2e-ddb918638910,2356,Banking|Education|Insurance|SaaS,27,0
47790,Finance,Technician,3,High School,3,1,auditing clerk,48.6,65.1,0,63.15704387990762,0.4462244897959184,http://data.europa.eu/esco/occupation/1f665529-96e9-46c1-99f4-9ffbf9ffa036,4312,Banking|FinTech|Government,23,2
10784,IT,Consultant,5,Master,2,39,ICT consultant,24.8,45.4,4,38.311778290993075,0.48275510204081634,http://data.europa.eu/esco/occupation/b1c80369-067e-4041-84c8-dbe65640a5d8,2511,Banking|Logistics,24,2
19358,Operations,Specialist,5,Bachelor,2,40,ICT capacity planner,36.8,53.3,6,43.46420323325635,0.5989795918367347,http://data.europa.eu/esco/occupation/4543bf7b-8ffb-4ade-88b9-58da34366f04,2523,E-commerce|Energy|Technology,28,14
42979,HR,Engineer,2,Bachelor,4,23,ICT trainer,66.9,61.3,2,43.15473441108545,0.4381632653061225,http://data.europa.eu/esco/occupation/9e657046-67ce-4e16-ab2e-ddb918638910,2356,Education|Healthcare|Logistics|Manufacturing,27,0
46376,Operations,Consultant,3,High School,4,48,business analyst,63.1,67.2,1,31.46189376443418,0.5537755102040817,http://data.europa.eu/esco/occupation/60082a99-d8ef-4e84-9290-78902681b6ed,2421,Education|Energy,32,0
22670,Legal,Specialist,8,High School,3,26,legal policy officer,64.1,67.5,3,51.92378752886836,0.6068367346938777,http://data.europa.eu/esco/occupation/5d601b40-7e0e-404e-bbff-bb98e147437c,2422,Logistics,29,0
30911,IT,Engineer,0,Bachelor,1,10,cloud architect,20.0,43.2,0,35.773672055427255,0.11224489795918367,http://data.europa.eu/esco/occupation/2fb96c6c-8d0b-4ef0-b1ee-3e493305e4eb,2512,Government|Healthcare,9,1
16600,Operations,Consultant,3,Bachelor,1,34,marketing consultant,45.5,47.5,4,33.84757505773672,0.4116326530612246,http://data.europa.eu/esco/occupation/4791e217-d607-40d5-9f84-df1d0a071cbc,2431,Manufacturing|Technology,36,0
49202,Operations,Manager,1,High School,3,33,ICT project manager,32.5,49.6,4,63.54272517321016,0.7904081632653062,http://data.europa.eu/esco/occupation/8b6388a4-4904-471b-9331-d3b1211f5525,1330,Education|Government|Technology,42,3
24994,Engineering,Developer,3,High School,4,10,cloud software developer,56.1,62.1,1,60.38799076212471,0.5022448979591837,http://data.europa.eu/esco/occupation/781a6350-e686-45b9-b075-e4c8d5a05ff7,2512,Energy|Logistics|SaaS|Technology,19,5
86560,Operations,Analyst,2,Master,2,13,data quality specialist,39.4,49.2,0,45.77136258660508,0.3409183673469388,http://data.europa.eu/esco/occupation/7086d0ca-1e77-4690-89c9-7ed1a0478fa3,2519,FinTech|Logistics|Technology,29,5
93933,Engineering,Analyst,9,Bachelor,3,14,data analyst,54.0,75.8,2,36.23094688221709,0.24714285714285716,http://data.europa.eu/esco/occupation/d3edb8f8-3a06-47a0-8fb9-9b212c006aa2,2511,Government|Manufacturing|Media|Retail|Technology|Telecom,50,6
56179,Engineering,Specialist,9,Bachelor,3,32,computer vision engineer,61.1,65.3,2,64.8498845265589,0.8091836734693878,http://data.europa.eu/esco/occupation/1c5a45b9-440e-4726-b565-16a952abd341,2511,Insurance|Telecom,37,9
47967,IT,Analyst,0,High School,1,0,data scientist,36.8,28.8,0,60.07852193995381,0.42,http://data.europa.eu/esco/occupation/258e46f9-0075-4a2e-adae-1ff0477e0f30,2511,Telecom,70,14
5146,IT,Specialist,6,High School,4,7,cyber incident responder,61.8,57.2,0,45.61662817551963,0.2885714285714286,http://data.europa.eu/esco/occupation/0ce5a9f4-e00a-4bbe-b255-3c63407167a4,2529,Healthcare,46,8
90526,Engineering,Manager,8,Bachelor,1,28,ICT research manager,31.8,40.2,2,61.84757505773672,0.7642857142857143,http://data.europa.eu/esco/occupation/9db7d74c-b46d-45c0-b611-6bcb7456ecc6,1223,FinTech|Manufacturing|Telecom,28,4
62783,Marketing,Consultant,4,Bachelor,5,7,employer branding manager,67.2,74.7,2,48.46189376443418,0.34857142857142853,http://data.europa.eu/esco/occupation/133ab775-f08d-4bc7-8629-89d286180f4e,2431,Logistics,19,0
53160,IT,Manager,7,High School,5,6,ICT business analysis manager,91.2,83.2,1,55.46189376443418,0.44234693877551023,http://data.europa.eu/esco/occupation/4b3201cb-ffc5-4f61-9fc3-5c0f0038fa5f,2511,Government,28,4
60992,Operations,Specialist,8,Bachelor,2,6,data quality specialist,45.0,51.7,0,38.38568129330254,0.17234693877551022,http://data.europa.eu/esco/occupation/7086d0ca-1e77-4690-89c9-7ed1a0478fa3,2519,Logistics|Manufacturing|Retail,26,6
88514,IT,Specialist,8,Bachelor,4,39,ICT security administrator,67.0,75.3,9,32.07852193995381,0.43775510204081636,http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,2529,Retail|SaaS,43,14
7340,Customer Support,Analyst,1,Bachelor,3,42,data analyst,45.6,66.9,2,55.69284064665127,0.8464285714285715,http://data.europa.eu/esco/occupation/d3edb8f8-3a06-47a0-8fb9-9b212c006aa2,2511,Energy|Healthcare|SaaS,48,4
16581,Legal,Manager,9,High School,3,35,legal service manager,46.4,59.2,2,60.235565819861435,0.7528571428571429,http://data.europa.eu/esco/occupation/d2ff134e-b41a-4fa3-aceb-1b9f5f5cf015,1349,Banking|Energy|Government|Healthcare|Manufacturing,27,0
95276,IT,Analyst,9,High School,1,36,ICT system analyst,36.9,34.9,3,58.69515011547344,0.7790816326530612,http://data.europa.eu/esco/occupation/a6a0b60f-08da-4faa-bf54-942987efb471,2511,FinTech,48,9
57210,Customer Support,Manager,0,Bachelor,5,47,call centre manager,67.3,65.3,0,37.92378752886836,0.6325510204081632,http://data.europa.eu/esco/occupation/dd25a2b0-add0-4ae2-bd85-bb644e0d0c39,1439,Education|SaaS,38,1
60047,Customer Support,Technician,0,Bachelor,4,26,call centre supervisor,62.6,76.5,2,47.697459584295615,0.45683673469387753,http://data.europa.eu/esco/occupation/6aa78e46-ce22-421f-8a75-e915ac63c9d0,3341,Healthcare|Media|Retail,22,1
1585,Engineering,Manager,5,PhD,5,11,ICT change and configuration manager,88.0,78.2,1,40.00230946882217,0.22846938775510206,http://data.europa.eu/esco/occupation/3b1ea27c-781c-41eb-821f-214285260dd2,2519,Logistics|Media|Technology,28,2
23081,Engineering,Developer,7,Master,2,14,database developer,55.3,37.3,3,37.69515011547344,0.21714285714285717,http://data.europa.eu/esco/occupation/b11e1742-5e28-4270-b081-b0193d85ee7d,2521,Media|SaaS|Telecom,53,10
21429,IT,Specialist,0,Bachelor,5,27,data quality specialist,65.8,65.1,1,39.54041570438799,0.4080612244897959,http://data.europa.eu/esco/occupation/7086d0ca-1e77-4690-89c9-7ed1a0478fa3,2519,FinTech,27,4
31293,Operations,Manager,4,Master,3,19,industrial quality manager,46.8,63.6,1,55.15473441108545,0.5732653061224491,http://data.europa.eu/esco/occupation/fdb16700-109e-4d02-949e-3213f278df93,1321,Government|Travel,35,0
16039,Finance,Analyst,7,Bachelor,1,0,securities analyst,36.0,63.3,0,52.00461893764434,0.24000000000000002,http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,2413,FinTech|Government|Healthcare|Insurance|Technology,32,0
43742,HR,Specialist,1,Bachelor,1,38,payroll clerk,26.3,39.3,0,56.69515011547344,0.7715306122448979,http://data.europa.eu/esco/occupation/ade351da-7bda-424e-8682-bbdcab2a25be,4313,Banking,12,0
34798,Operations,Consultant,7,High School,1,22,ICT consultant,40.9,63.3,1,46.0,0.48693877551020415,http://data.europa.eu/esco/occupation/b1c80369-067e-4041-84c8-dbe65640a5d8,2511,Banking|Logistics|Travel,30,1
30014,Legal,Technician,3,Bachelor,4,43,legal administrative assistant,63.3,58.8,2,50.92378752886836,0.7826530612244899,http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,3342,Banking|Healthcare|Insurance,20,0
12294,Engineering,Developer,4,Bachelor,4,25,blockchain developer,64.2,61.5,3,46.00230946882217,0.4756122448979592,http://data.europa.eu/esco/occupation/24135b84-cbdd-4d42-9ed2-02fd982d15b2,2512,FinTech|Media|Retail|SaaS,45,12
16893,Engineering,Analyst,9,Bachelor,3,15,ICT system analyst,53.2,73.5,5,58.0,0.5883673469387755,http://data.europa.eu/esco/occupation/a6a0b60f-08da-4faa-bf54-942987efb471,2511,E-commerce|Energy|FinTech|Logistics|SaaS|Telecom,59,10
97264,IT,Consultant,4,High School,2,27,ICT consultant,35.7,51.4,5,57.92378752886836,0.7080612244897959,http://data.europa.eu/esco/occupation/b1c80369-067e-4041-84c8-dbe65640a5d8,2511,E-commerce|Healthcare,25,5
67411,IT,Specialist,5,High School,4,19,data quality specialist,60.3,65.5,0,52.77136258660508,0.513265306122449,http://data.europa.eu/esco/occupation/7086d0ca-1e77-4690-89c9-7ed1a0478fa3,2519,Healthcare,29,2
14800,IT,Analyst,2,High School,3,18,ICT disaster recovery analyst,43.3,65.3,0,61.23325635103926,0.6220408163265306,http://data.europa.eu/esco/occupation/102e75c8-3b47-4964-9b47-30a980aed25c,2519,Healthcare|Logistics|Manufacturing,29,9
7962,Customer Support,Manager,6,Bachelor,2,30,service manager,35.2,48.0,3,53.46189376443418,0.681734693877551,http://data.europa.eu/esco/occupation/bcc2c1db-f969-4355-bebf-4878ff6c2a94,1349,Government|Healthcare|Insurance|Manufacturing|Telecom|Travel,48,1
6463,IT,Developer,7,High School,5,14,ICT application developer,76.8,73.2,1,37.697459584295615,0.17214285714285718,http://data.europa.eu/esco/occupation/bd272aee-adc9-4a06-a15c-a73b4b4a46a7,2514,E-commerce|FinTech|Healthcare,53,7
94002,Sales,Manager,5,High School,5,38,aftersales service manager,73.5,76.8,5,40.3094688221709,0.5465306122448981,http://data.europa.eu/esco/occupation/a2ade835-81c2-452e-a4d8-a90348bbe378,1221,Logistics,10,1
28494,Finance,Technician,5,Bachelor,4,45,accounting assistant,60.0,74.9,5,46.15704387990762,0.6851020408163266,http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6,3313,Banking|FinTech|Travel,30,0
71412,HR,Manager,6,Bachelor,2,10,corporate training manager,54.5,57.1,1,61.23325635103926,0.5322448979591836,http://data.europa.eu/esco/occupation/a14e96a7-6c4d-4d69-8c6f-7ccadf77bac5,1212,Government|Retail,59,3
11152,IT,Manager,0,High School,1,34,ICT project manager,20.0,57.1,1,51.38568129330254,0.6816326530612246,http://data.europa.eu/esco/occupation/8b6388a4-4904-471b-9331-d3b1211f5525,1330,Government|Manufacturing|Media,35,2
217,Operations,Engineer,4,Master,2,12,logistics engineer,43.4,40.2,0,57.92609699769053,0.49469387755102046,http://data.europa.eu/esco/occupation/c4071145-a774-4cf4-aefa-ae18a385cca4,2149,Energy|Logistics|Manufacturing|Technology,18,1
89865,Marketing,Manager,1,Bachelor,1,8,advertising manager,25.1,50.4,0,44.6189376443418,0.23979591836734693,http://data.europa.eu/esco/occupation/4ebf2dae-c326-4627-befe-fbc91410f432,1222,SaaS,31,1
81191,HR,Technician,9,Bachelor,3,26,human resources assistant,58.2,77.5,6,57.08083140877598,0.6218367346938776,http://data.europa.eu/esco/occupation/d8ed1703-9c03-4ea0-83cc-b6169bc54ffd,4416,Media|Technology,31,1
65760,Engineering,Developer,5,Bachelor,2,39,software developer,46.7,52.5,4,55.00461893764434,0.7227551020408164,http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1,2512,Manufacturing|SaaS,60,9
98950,Customer Support,Consultant,1,Bachelor,2,5,customer experience manager,50.4,43.9,0,47.46189376443418,0.31112244897959185,http://data.europa.eu/esco/occupation/9c9752b7-3e3b-4a08-8553-b63a013f8072,2431,Banking|Energy,30,0
20516,Engineering,Consultant,3,High School,2,8,ICT system integration consultant,35.3,47.0,0,32.92378752886836,0.11979591836734695,http://data.europa.eu/esco/occupation/bd9d395a-d587-45c6-8d72-ceef226df9e1,2511,Energy|Manufacturing|SaaS,24,1
8229,Engineering,Analyst,2,High School,1,17,software analyst,28.5,48.5,0,32.07852193995381,0.19081632653061228,http://data.europa.eu/esco/occupation/04ba4d6c-957d-417f-bf63-5b9e015a9f86,2512,FinTech|Insurance|Telecom,36,6
73469,Engineering,Engineer,1,Bachelor,2,24,ethical hacker,29.9,37.9,0,54.773672055427255,0.5543877551020409,http://data.europa.eu/esco/occupation/76ef0a87-6afe-4560-b5d0-9a086abe45c5,2529,Education,42,9
52353,IT,Technician,4,Bachelor,2,18,ICT system tester,38.1,63.3,0,48.00230946882217,0.4270408163265306,http://data.europa.eu/esco/occupation/52d5edc9-7902-4cd3-8b06-6bd77c98d440,2519,E-commerce|Manufacturing|Media|Technology,25,9
7837,Sales,Developer,0,Master,4,37,ICT account manager,59.5,62.9,0,47.92378752886836,0.6703061224489797,http://data.europa.eu/esco/occupation/89b85c45-ddc7-4fe1-be5a-d3db2be11f3b,2434,Government|Travel,24,0
24874,Engineering,Technician,6,High School,4,12,computer hardware repair technician,52.0,64.5,0,52.92378752886836,0.46469387755102043,http://data.europa.eu/esco/occupation/b7aa4b4e-dbb6-4f58-b36c-35b9a7267972,7422,Banking|E-commerce|Healthcare|SaaS,31,0
42251,IT,Developer,8,Bachelor,2,6,software developer,47.9,40.6,0,30.92378752886836,0.0673469387755102,http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1,2512,Banking|Energy|FinTech|Healthcare|Insurance|Technology,66,9
1887,Marketing,Engineer,8,Bachelor,5,39,web developer,83.0,76.3,4,62.15704387990762,0.8577551020408163,http://data.europa.eu/esco/occupation/c40a2919-48a9-40ea-b506-1f34f693496d,2513,FinTech|Manufacturing|Media|Retail,68,9
2770,Operations,Technician,3,High School,1,32,sales processor,30.0,47.9,1,47.773672055427255,0.5391836734693878,http://data.europa.eu/esco/occupation/73357956-f607-4baa-9ce6-03beb9b39da2,5223,Healthcare|Logistics,20,0
87367,HR,Consultant,3,Bachelor,4,6,recruitment consultant,56.6,63.1,1,33.00230946882217,0.0673469387755102,http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,2423,Energy|Government|Technology,30,0
86856,IT,Consultant,1,High School,5,15,digital transformation manager,74.1,84.8,0,48.61662817551963,0.42336734693877554,http://data.europa.eu/esco/occupation/719f101d-1866-49d3-8d5c-2256f606a8b9,1330,E-commerce,26,2
38720,IT,Developer,0,Bachelor,1,8,mobile application developer,20.0,37.1,1,44.69284064665127,0.2997959183673469,http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c,2514,SaaS|Technology,33,3
18013,Finance,Technician,5,High School,1,10,investment clerk,29.8,55.7,0,41.92378752886836,0.27724489795918367,http://data.europa.eu/esco/occupation/fd0801c9-809a-4cfd-98ed-6c5860c163f2,4312,FinTech|Insurance,22,4
25370,Engineering,Engineer,7,High School,3,47,computer hardware engineer,55.9,63.7,6,33.69284064665127,0.5725510204081633,http://data.europa.eu/esco/occupation/92bb3d8c-8a9f-4cd7-80ec-247bbf173004,2152,Manufacturing|Media|SaaS|Telecom,70,14
36286,IT,Specialist,4,Master,2,30,digital forensics expert,38.7,48.1,4,39.08083140877598,0.396734693877551,http://data.europa.eu/esco/occupation/0c448a27-10ec-43ba-b880-d9938bade424,2529,Technology,51,14
17921,Sales,Developer,4,Bachelor,2,32,ICT account manager,47.0,54.2,1,52.311778290993075,0.6141836734693877,http://data.europa.eu/esco/occupation/89b85c45-ddc7-4fe1-be5a-d3db2be11f3b,2434,Energy|Logistics|Retail,26,0
83938,Operations,Specialist,9,Master,2,1,procurement category specialist,43.6,38.8,1,36.92378752886836,0.10122448979591837,http://data.europa.eu/esco/occupation/0561328b-875b-4ae2-9ba1-9af9049aef01,2422,Education|Government|Telecom|Travel,24,1
67914,Engineering,Specialist,0,High School,3,17,data warehouse designer,44.9,58.6,3,42.15473441108545,0.3558163265306123,http://data.europa.eu/esco/occupation/1562c7a3-c7d9-419d-b9b6-db26610bcf84,2521,Technology,53,14
11261,Sales,Manager,9,Bachelor,4,22,ICT business development manager,62.2,61.9,3,59.773672055427255,0.6069387755102041,http://data.europa.eu/esco/occupation/57b459d4-655c-4053-b189-3c249ce33faf,2434,Banking|Retail|Technology|Travel,25,7
67957,IT,Consultant,5,High School,1,13,green ICT consultant,40.4,40.0,1,31.15473441108545,0.14591836734693878,http://data.europa.eu/esco/occupation/22987b58-dbfa-4ecd-ae3f-82dd209255f6,2511,SaaS|Technology|Telecom,18,2
65430,Engineering,Analyst,7,Bachelor,3,8,ICT test analyst,46.3,66.3,2,40.697459584295615,0.14979591836734696,http://data.europa.eu/esco/occupation/0ab5c12c-c1c1-4772-8345-aa287d0e391d,2519,FinTech|Manufacturing|Media|Retail|SaaS|Technology,25,5
